user,location,text
contrapuntovzla,,#15Abr Elías Matta: Ahora en Maracaibo un litro de gasolina se vende en 3 dólares y cuesta 6 veces más que en EEUU… https://t.co/FKUm3wXu3G
bomberostru,"Trujillo, Venezuela",#15Abr Un sismo localizado en el suroeste de valledupar de Magnitud 5.9 sacudió la mañana de hoy a Nuestro hermano… https://t.co/VSeztqh2Zn
cactus24noticia,"Punto Fijo, Falcón",#15Abr #EEUU  #Warren apoya la candidatura presidencial de #Biden y alaba su «empatía» https://t.co/fhMz99wJTi https://t.co/XLRxerUHLT
enteratee24,Venezuela,#Internacionales | #15Abr Una doctora pierde temporalmente la custodia de su hija en EE.UU. por tratar a pacientes… https://t.co/8cRKrSi9GG
MOSKve,RepúblicaBolivarianaVENEZUELA ,"🔸El presidente estadounidense  Donald Trump ordenó congelar los fondos que su Gobierno aporta a la OMS. 

🔸El direc… https://t.co/luXFryTLhW"
EncuestasColo10,Colombia,"¿Sintió usted el temblor de la mañana de este miércoles? 
#temblor #Colombia #15Abr"
ElPitazoTV,Venezuela,"Italia desarrolla una candidata a vacuna contra el coronavirus y la probará en humanos a finales de abril para que,… https://t.co/wowOhGvP9O"
ReporteYa,Venezuela,#15Abr #Falcón #SinGasolina Varios kilómetros de la Coro Punto Fijo recorre la cola de vehículos pesados que espera… https://t.co/2WORZ8vJrb
gestionperfecta,Venezuela,"#15Abr En el Centro de Distribución de Alimentos de la Reserva Activa de Lara, hemos activado las Brigadas Comunita… https://t.co/qd76REYgQ9"
55_dvc,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/cpm9ilrV0H"
contrapuntovzla,,#15Abr En Caricuao la cuarentena se cumple después del mediodía https://t.co/CEDVzMj6bo https://t.co/zcoK5gcXMb
factorquatro,"Morelos, México","#15Abr Señalo el titular de la @SH_Morelos Alejandro Villarreal Gasca, que fue muy clara la evaluacion en la última… https://t.co/3L7gV6uhS8"
GeorgeArtwell,,"#15Abr Epale Bill Gates, financiala TU a la @WHO si tanto te duele, dale un hijo a la China de Xi Jinping...

OJO,… https://t.co/676LVOTwxi"
GUNNER1337,,"EEUU es un estado racista, completamente policial y REPRESIVO! Donde no existe la asistencia social ni la sanidad g… https://t.co/A0fm4NNMEB"
AryeliVera,,"#AlDía @psiclinica.mv Se pueden aplicar juegos de roles, porque los niños son muy creativos y más visuales, por lo… https://t.co/nLGzOUPfhr"
Marialenaparra,Maracaibo/ Edo. Zulia.,"#15Abr |#AHORA

 Este plan de "" Educación en casa"" es un dolor de cabeza para todos los estudiantes.

En las distin… https://t.co/blhz8URgkW"
AryeliVera,,#AlDía @psiclinica.mv los niños menores de 10 años pueden tener dificultades para entender los conceptos de pandemi… https://t.co/mdvogkigbK
55_dvc,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/fdbskBE8zH"
elarcb,Lima - Peru,"🔴 #15Abr Banco Scotiabank 🇵🇪 Estamos juntos en esto??🤦🏻‍♂️ y nos envías un mail pa decirnos q paguemos el mínimo, d… https://t.co/eASpu60ulj"
RadioLaCosta,"Morón, Carabobo, Venezuela","Así se encuentra #Socopó, Municipio Sucre del estado #Barinas, motorizados toman estación de Servicio #PDV de la tr… https://t.co/r9xmKGU2Nk"
GNB_DVL_23_,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/y3hgZsvSY2"
GNB_DVL_23_,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/LeaXBINrjx"
jquinteronews,"Mérida, Venezuela",#15Abr DENUNCIA. En la zona de La Hechicera los vecinos llevan 3 días sin agua. Indicaron que Aguas de Mérida argum… https://t.co/BSZyL4w4w2
GNB_DVL_23_,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/WZy8WjhqaS"
GNB_DVL_23_,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/JZJq23gdwO"
GNB_DVL_23_,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/QG6yBuR909"
GNB_DVL_23_,,#15Abr Continuamos garantizando el suministro de combustible en la entidad.Todo acto de corrupción o hecho irregula… https://t.co/NMSBAkf0uI
ResisTemplario,#ResistenciaVenezuela ,#15Abr #EstallidoSocial en Puerta. Venezuela #Barinas Continúan las Protestas a Nivel Nacional contra el Virus Chav… https://t.co/bZnrvZRHUE
LaPrensaTachira,"San Cristóbal, Venezuela","#15Abr | En el peaje del municipio Zea, en Mérida, el protector de la entidad instaló un túnel de desinfección peat… https://t.co/qohepldJCU"
GNB_DVL_23_,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/IW73pQzvba"
GNB_DVL_23_,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/X7DSFOcd9C
GNB_DVL_23_,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/eJlFa4vxQj
CentralReedan,,#15Abr #INAMEHInforma Temperaturas máximas estimadas para hoy. Atentos a probables registros entre 38-40°C en buena… https://t.co/LwnOGoKzvC
55_dvc,,#15Abr Continuamos garantizando el suministro de combustible en la entidad.Todo acto de corrupción o hecho irregula… https://t.co/HMy1zISmBz
elinfoecu,Mi Mundo ,La gente en los hospitales en este momento.... gran servicio #coronavirus #mundo #ALERTA #hoy #15Abr #TVEducaChile https://t.co/Vmn6fWpVJw
contrapuntovzla,,#15Abr Contrapunto ofrece sus espacios publicitarios a empresas en tiempos de coronavirus https://t.co/QrIgVcSjba https://t.co/iW7q65oOWc
ElInformadorVE,#Venezuela,#15Abr  #QuedateEnCasa   Barquisimeto | Meten preso a PMI por sustracción de gasolina  | Amplía la información aquí… https://t.co/nbsjr5b3gf
cactus24noticia,"Punto Fijo, Falcón",#15Abr #PuntoFijo Concejal Sabrina Leal se desvincula de presunta estafa con bolsas #CLAP https://t.co/Wa51GyPh2S https://t.co/bUcsZ1EdjB
Gnb_DvC_13,,SOMOS PUEBLO #15Abr nuestros centinelas de la GNB continúan con la ardua labor en la Supervisión y Control de las E… https://t.co/g2odhOuchi
SalasC_Mar18,Venezuela,"#Elige #JorgeBurcay 
MODO #SOBREVIVENCIA 
#FelizMiercoles #15Abr #VirusChines #VirusChino #Covid_19 https://t.co/NIRGppapWn"
55_dvc,,SOMOS PUEBLO #15Abr nuestros centinelas de la GNB continúan con la ardua labor en la Supervisión y Control de las E… https://t.co/39OXqDi3Rz
GNB_CVC,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/c5G3AIncsx"
Gnb_DvC_13,,#15Abr Continuamos garantizando el suministro de combustible en la entidad.Todo acto de corrupción o hecho irregula… https://t.co/h0B8tC8WUW
luispalbs_,Venezuela -Valencia-Carabobo,"#VenezuelaBellaEnRevolucion 
#15Abr 
Hoy a las a partir de las 7pm @ConElMazoDando y @dcabellor ser a que se la DER… https://t.co/4WqfGjQkPQ"
Capz28,Venezuela,"Marico no lo puedo creer.

Esto es lo que difunde los medios de comunicación en Venezuela. No, no es un chiste.… https://t.co/L1HdYVbNuX"
GNB_CVC,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/asDCCRxfvF"
Gnb_DvC_13,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/9d7wJ4KA9Y"
AngelMonagas,Venezuela,#15Abr Juan Guaidó: “92% de zulianos sobreviven en constantes cortes eléctricos y el 6 % recibe agua potable”… https://t.co/ggBUYlloCq
descifradocom,CARACAS,Monitor Ciudad: Servicio de agua irá recuperándose de forma gradual en Caracas - Descifrado https://t.co/c2EWwrIjQc… https://t.co/VXZngfGx6e
Mercal__Aragua,,"#15Abr En #Aragua continuamos con nuestra labor día a día, cumpliendo con nuestra patria. Supervisando todos los al… https://t.co/zoyeUSwX5z"
contrapuntovzla,,#15Abr Rafael Narváez: Dos pandemias atentan contra los DDHH en Venezuela https://t.co/BPBKlF6yzW https://t.co/ml22CPD1ly
Gob_Vargas,"Casa Guipuzcoana, La Guaira",#15Abr Retornan a sus hogares venezolanos provenientes de Estados Unidos. Cumplieron a cabalidad los protocolos de… https://t.co/d9lUYlneOR
contrapuntovzla,,"¡Se mantiene! Dólar paralelo abrió este #15Abr en Bs 135.211,04 https://t.co/ki0438VqZF https://t.co/MaqAGhOwqo"
ElYukaPepin,Venezuela,"#DobleDosis de @julietav https://t.co/dwiaJe2i5H en @vinilo_digital de lunes a viernes, de 1 a 2pm por @laradio1051 Fm #15Abr"
GiselaR_Moran,"El Tocuyo,  Moran - Venezuela","#15Abr El día de hoy junto a los compañeros de #Hidrolara, dimos inicio a los trabajos de reparación del Pozo Los C… https://t.co/jJEJ3ovneZ"
trumpetdiego,Macondo,"Cuota de manejo VS abono de intereses.
Uds son tan lindos y adorables @Bancolombia 

#Colombia #15Abr #BancosAvaros… https://t.co/w6q6xP2FjT"
Gerovi,"ÜT: 7.763097,-72.242297",#15Abr el joven presento caso #Covid_19 en #Barquisimeto  estaba en cuarentena en Portuguesa. Se fugó en un camión… https://t.co/0BGu4uO1yV
Gnb_DvC_13,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/JBhruQbDHO"
DonGuillermoPac,,"""Procurador @fcarrilloflorez cuando @petrogustavo regrese se sabrá de que estas echo. Si eres un pelele de la izqui… https://t.co/rUu6wfOUuz"
DipEdwinLuzardo,"Maracaibo, Venezuela","Unidos, fuertes como un roble desde Argentina la estructura de @ABPVenezuela pide se apruebe en la legítima… https://t.co/XsAgtUWfhM"
ReporteYa,Venezuela,#15Abr #Coronavirus #EEUU comenzó el uso de una nueva prueba para COVID-19 con muestra de saliva que ofrece mayor r… https://t.co/NlDG9SDyJF
Gnb_DvC_13,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/YdJAfvDMQf
PedroLuisPrinc5,Venezuela,"#15Abr El diputado @stalin_gonzalez indico que ""la llegada de la pandemia nos encontro con todos los servicios publ… https://t.co/hklLkoIsht"
g74_francisco,,"#15Abr | #VenezuelaBellaEnRevolución
El Gobierno nacional despliega el ""Plan Especial de Desinfección"" en cada espa… https://t.co/sQlLHQMQom"
elclarinweb,Aragua,"#15Abr  #Actualidad Sismo de 5,7 en Colombia se sintió en al menos cinco estados de Venezuela https://t.co/UctIOQVOrT"
PsuvMirandaVE,"Miranda, Venezuela. ",Miranda recibe 40 motocicletas y equipos especiales para contención del COVID-19 #QuédateEnCasa… https://t.co/3hQgwXBVOn
NoticiasTLA,"Maracay, Venezuela",#15Abr | En el municipio #Ribas ña añcaldesa @SumireFerrara inicio con la II etapa de la Cuarentena Social y Colect… https://t.co/VqRBMyGNRD
webnotitarde,"Valencia, Venezuela",#15Abr Matuidi y Rugani ya están recuperados del coronavirus #Deportes https://t.co/Txw4OXcax3
Analitica,"Caracas, Venezuela","Nacida en el seno de una familia acomodada, de padres abogados graduados por la elitista Universidad de Oxford, Emm… https://t.co/cBKvnN8OSj"
venezuelaaldia,Venezuela,#15Abr | Visita desde casa los 10 museos más importantes del mundo (Detalles) https://t.co/XST5T1soBo
Gnb_DvC_13,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/M5rPj6v8S5"
GNB_CZ43,,"#15Abr #GNB EN MISIÓN ECOSOCIALISTA, efectivos del Comando Aéreo y Bomberos realizaron operaciones de extinción de… https://t.co/cdRObzCsJP"
ProtestaMilitar,San Antonio De Los Altos. Vzla,"@Noelleal Lo que pasa Noel, es que muchos de los que buscan hoy parcelar cuotas de poder, quieren ser ""legales"" den… https://t.co/FZBRwLto7Q"
duran7569,"La Vega, Dominican Republic","La ultima vez que lo vi fue en 1994 en la Serie del Caribe de Puerto La Cruz en Venezuela, estabamos parados junto… https://t.co/knFhUv0hTg"
Gnb_DvC_13,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/313Qjp0xP6"
GNB_CVC,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/LBcZyoV5bf
arnal9691,"Caracas, Venezuela","@carlaangola Y esta loca que le dio?
Como.que se drogo con limpia pocetas MAS?
Hay estos pupusitores no aprenden co… https://t.co/lEyyBgJvaR"
laprensalara,"Barquisimeto, Venezuela",#ÚltimaHora | 🔴 Ecuador eleva la cifra de muertos por coronavirus a 388 y los contagiados ya son 7.858 #15Abr https://t.co/WtmRqNa2uI
Gnb_DvC_13,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/Cy4MrWyfFt"
GNB_CVC,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/SyPcB7M9Ai"
Gnb_DvC_13,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/4o8ycyHcX6
GNB_CEMANGUARNA,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/ZSoNlXHu6b"
GNB_CEMANGUARNA,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/fxSlMatmtf
GNB_CEMANGUARNA,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/kWt6QHURBJ"
GNB_CVC,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/AStDFC7mfK"
GNB_CEMANGUARNA,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/VDQf4247aq
GNB_CEMANGUARNA,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/PLacfDMkxm"
GNB_CEMANGUARNA,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/EyMKXkM8dA"
Gnb_DvC_13,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/fC1Gvu8ZW8"
GNB_CEMANGUARNA,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/5WQa1OOBvE"
GNB_CEMANGUARNA,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/fSzYoDPrLy
GNB_CEMANGUARNA,,#15Abr Continuamos garantizando el suministro de combustible en la entidad.Todo acto de corrupción o hecho irregula… https://t.co/c0Du0dz4hm
GNB_CEMANGUARNA,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/qtRZecpIex"
GNB_CVC,,#15Abr Continuamos garantizando el suministro de combustible en la entidad.Todo acto de corrupción o hecho irregula… https://t.co/ctRv42skfl
AryeliVera,,"#AlDía @psiclinica.mv Se debe combinar el trabajo con la convivencia saludable en casa.
#AryeliVera #Live… https://t.co/Pv8Pant6MH"
GNB_CEMANGUARNA,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/91X9sszve7"
AryeliVera,,#AlDía @psiclinica.mv Muchas personas que tenían una rutina muy extensa y veían a su familia solo en la noche ahora… https://t.co/hBSP64LgQt
AryeliVera,,"#AlDía @psiclinica.mv Algunas personas han mutado ese método de trabajo presencial hacia el hogar. 
#AryeliVera… https://t.co/Dls9Sf7QYQ"
Gnb_DvC_13,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/Ome670KyTv
GNB_CVC,,SOMOS PUEBLO #15Abr nuestros centinelas de la GNB continúan con la ardua labor en la Supervisión y Control de las E… https://t.co/7AcnPKbvmf
GNB_CEMANGUARNA,,SOMOS PUEBLO #15Abr nuestros centinelas de la GNB continúan con la ardua labor en la Supervisión y Control de las E… https://t.co/CoSaLQzZZ9
TestigoDirecto,"Bogotá, Colombia","#15Abr 
Conocimos Jaime Carvajalino, un hombre que perdió sus pies luego de ser mordido por un cerdo cuando era beb… https://t.co/MX3sIyb26g"
DiablaSandi,Nicaragua,"#15Abr 💫🎈

👀En esta vida por ser de izquierda y revolucionaria ❤️🖤ya fui ⤵️

🚫Bloqueada
⭕️Desbloqueada
❌Eliminada
✅… https://t.co/oyWOn86vUD"
Gnb_DvC_13,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/gfPoUAIAXN"
EncantadaCon,Venezuela,#Delivery Servicio en Caracas con sabor a La Montserratina. La empresa continuará con el despacho a domicilio luego… https://t.co/lvEhlyH24k
hassanamid02,"Medellín, Colombia",La Élite Global está siendo llevada al Centro de Detención de Guantánamo por Fuerzas Especiales USA?… https://t.co/jh84ayp2ko
cmdtedcr329gnb,,🛑GNB detuvo a 02 Cddnos. por contrabando de combustible en el sector San Pedro del Edo. Nueva Esparta; tras realiza… https://t.co/NKJdnWh347
ReporteYa,Venezuela,"#15Abr #Coronavirus #Francia reportó que las muertes por coronavirus en el país superaron las 17.000, pero destacó… https://t.co/WmFUQwn3ti"
mimami104,Venezuela,"#15Abr 
#FelizCumpleañosDiosdado 
#VenezuelaBellaEnRevolución 
Venezolanos de vuelta a la Patria… https://t.co/nXY6Y9ge9x"
cmdtedcr329gnb,,"En el sector José F. Rivas, efectivos adscritos al .@GNB_BarinasD331, mediante labores de inteligencia, efectuarón… https://t.co/jaenzxR0RL"
MaelecadMerida,"Mérida, Venezuela.","#15abr lo que ocurre en Mérida ya no son apagones, ahora estamos en fase de alumbrones, lo raro es que te llegue el… https://t.co/QpbiSiAYOQ"
DolarToday,"Caracas, Venezuela","Venezolanos denunciaron las malas condiciones de los refugios del régimen (video)  #15Abr 
https://t.co/23Fgt7DgJn"
cactus24noticia,"Punto Fijo, Falcón",#15Abr #NuevaYork anuncia plan para distribuir comida en medio de la #COVID19 https://t.co/wBE97ZedxM https://t.co/5C6vqQce3Y
alicia_dimnet,,Día 3 en #Twitter. Váyanse ya @sanchezcastejon @PabloIglesias #COVID19 #EstadoDeAlarma #15Abr #GobiernoDimisionYa
en_serio, Love NY ,@EvelynB_Vasquez @HIDROCAPITALca #15Abr 2:25 pm. 💦 ¿Cuándo van activar el suministro de agua - Tuy II- al municipio… https://t.co/3z9fmYtONB
JoalexPinango,Venezuela,"#15abr #Monagas Yessenia Lara, autoridad única de @MPPE_Monagas, dijo que ""esta terminantemente #prohibido aumentar… https://t.co/pufPss6eEN"
GNB_CARABOBO,Valencia Edo. Carabobo,"#15Abr de 1994, La Plaza Bolívar de Maracay,  es declarada Monumento Histórico Nacional, fue la  Primera Plaza Bolí… https://t.co/Clmz4BXMUc"
GNBD312Acarigua,,"#15Abr | #VenezuelaBellaEnRevolución

El Gobierno nacional despliega el ""Plan Especial de Desinfección"" en cada esp… https://t.co/2MtVqE2TQs"
enteratee24,Venezuela,"#Internacionales | #15Abr | Corea del Sur realizó elecciones en medio de la crisis del Covid-19

#Entérate24 https://t.co/znbWIr2ciY"
OSCARPAID,Global.,"#Dia31 Apple saca un nuevo modelo en medio de una crisis, supongo que esperan tener buenas ventas, para mantener tr… https://t.co/1FKbjeF6oT"
CuBa_MX,"Distrito Federal, México",por Facebook live 8:30 pm FB: Cursos de Baile en México 💃🏻🕺🏻#CDMX #15Abr #ATENCION #QuedateEnCasa #Bailando #gratis… https://t.co/RvacirK34D
GeorgeArtwell,,"#15Abr VIVA el mundo multicultural, Europa, America, Australia, Asia, Africa. VIVAN todos los seres humanos sin imp… https://t.co/lQctr4802L"
Florecita20202,"Distrito Capital, Venezuela",@frrodriguezc Que horror y por que Guaido no quiere justificar al país los movimientos del  dinero que maneja en el Exterior ?? #15Abr
AryeliVera,,#AlDía @psiclinica.mv También recomiendo a no sobrecargarnos de información. Lo ideal es que las personas dediquen… https://t.co/TrNzWebNlk
AryeliVera,,"#AlDía @psiclinica.mv cuando nosotros retornemos a una a""normalidad"" las cosas o van a ser igual. Hay cierta tenden… https://t.co/bbhCtkEE39"
jugadas_cl,Chile,CAPÍTULO 4: Invitados Jueves 16 de Abril @pelaorodrigorc y Dunguita de @Lacombotortuga no se la pierda!… https://t.co/WoCLuIYHh7
ElInformadorVE,#Venezuela,#15Abr #QuédateEnCasa Cuatro sujetos son detenidos por quema de vegetación en Miranda | Más información AQUÍ… https://t.co/okflZUDQNC
EfectoCocuyo,"Caracas, Venezuela","#SepaQue La alta comisionada de la ONU para los Derechos Humanos, Michelle Bachelet, urgió este #15Abr a los países… https://t.co/oQgh4P2ryi"
factorquatro,"Morelos, México","#15Abr Ángel Adame Jiménez, presidente del Consejo coordinador empresarial, Mencionó que en #Cuernavaca que un 90%… https://t.co/LS1reCNq3x"
CentralReedan,,"#15Abr #INAMEHInforma Declinación solar incidiendo perpendicularmente hoy en los 10°11'36''N, franja norte del terr… https://t.co/vgyhDy57rY"
HermanlygRios,Orgullosa de ser VENEZOLANA,"#15Abr ¡IMPORTANTE! 
Los alfa-coronavirus afectan seres humanos.
Los beta-coronavirus afectan a nuestras #mascotas.… https://t.co/df5WRjedaY"
KJWojtyla,Aquí y Ahora,@LuisTrincado #15Abr Ayyy Chiamooo... https://t.co/QmE5bmhA6x
arnal9691,"Caracas, Venezuela","@adelso_csn @OianeB Erga huele a Guiadoinventos , ya sabemos a quien buscar en caso de que el invasor pise nuestro… https://t.co/BSqvG5x2mt"
laprensalara,"Barquisimeto, Venezuela","#Ahora | Así trasladan a los migrantes que retornan al país por el #Zulia, para ser puestos en cuarentena #15Abr https://t.co/rGd3e0nKMc"
carabobozodic,,"#15Abr de 1994 es declarado Monumento Histórico Nacional el Teatro de la Ópera de Maracay, ha sido centro de estren… https://t.co/Rx8S9Luszf"
Bauxilum_CVG,Ciudad Guayana - Los Pijiguaos,"#15Abr|| El titular del @MinTrabajoVE, visitó muelle de la empresa para constatar los avances en el sistema de expo… https://t.co/m8odNIDUsq"
eduardo_C1985,,#15Abr todos los venezolanos tenemos la responsabilidad de asumir un compromiso con nuestro país ayudando a salir d… https://t.co/1xb2YSmKbV
sasch_84,Latinoamérica,Descarga Cashzine app y gana dinero mientras lees noticias👇👇: https://t.co/7v9cW0O07m mi código de invitado: 707402… https://t.co/odfei0Mz8b
joseluistaly,"Caracas, Venezuela","#15Abr Gobernadora del Táchira al Ministro de Energía Eléctrica: “venga a cumplir la cuarentena al Táchira, para qu… https://t.co/M4YW4ReMax"
contrapuntovzla,,#15Abr Reportan detenciones arbitrarias y deficiente servicio de agua en estados llaneros durante cuarentena… https://t.co/PWB5aK4OSY
BoletinPetroleo,Venezuela,"Cual es la producción real? Actualmente las refinerías de Venezuela operan en niveles mínimos,  en el boletín del v… https://t.co/PN2pOCi5CJ"
descifradocom,CARACAS,"Kremlin dice que acuerdo OPEP+ evitará el «caos» en el mercado , reseña @EFEnoticias, #15Abr https://t.co/LeDJEGC7oG https://t.co/JpHIXj8l5W"
PaoPerez13,"Cbia, Sder, bca.",No fue una buena noche. Consideró a las personas q sufren de migraña. Q dolor tan 🤬  #15Abr
cactus24noticia,"Punto Fijo, Falcón",#15Abr Gobierno de #Australia exhorta a los colegios a reabrir para que los padres vuelvan a trabajar… https://t.co/ZoVyWneuvB
Sthefania_820,"Bogotá, Colombia",Obreros en suba salen a protestar por la cancelación de sus contratos y por ende la terrible crisis económica por l… https://t.co/fDWlaPAeRp
grekko4,,"Nadie se ha percatado o ha caído en cuenta de que el país mas castigado por el #coronavirus Estados Unidos #USA, es… https://t.co/p9y2gGh9k3"
_A_Capela_1967,🌜Quark🌞,"💙

                      ❤️Me gusta, imaginarte vestida,
                       para desnudarte, poco a poco💛

💛 #15Abr 💙 #Poerotic ❤️"
Noemi52936660,,Estoy muy molesta !!! ¿Por qué a los jubilados le cobran $600 por pagarle su pensión en Banco Estado? Si nos impone… https://t.co/HmR2GXcXsm
AZUCARERO_APTCA,"El Tocuyo, estado Lara",#15Abr  Recuerda seguir estas y todas las recomendaciones sugeridas para evitar la propagación del COVID-19. ¡La cl… https://t.co/UrP5NyPfHq
FH_Vzla,"Caracas, Venezuela",@ChavezSoberano @SaulDavid_ @RicardoKonducta @irisvarela Lo que construimos en 20 años se puede caer en un segundo… https://t.co/n0hsu2vbDY
laverdadweb,"Maracaibo, Venezuela",#15Abr #Política | Detienen a periodista durante protesta por agua en Guárico https://t.co/SDfPBlzwj4 https://t.co/sL8LCKMvv5
Bauxilum_CVG,Ciudad Guayana - Los Pijiguaos,"#15Abr || El ministro del trabajo Eduardo Piñate @eduardopiate2, acompañado por el Dr. Pedro Maldonado, titular… https://t.co/WQmCFqNMNy"
GNB_TachiraGaes,"Pueblo Nuevo, CORE 1",#15Abr Desde el @GNB_TachiraGaes queremos desearle un FelizCumpleaños a nuestro Capitán camarada .@dcabellor hombre… https://t.co/7M58Kcg51i
Flug251,"Antioquia, Colombia",Pereza de cuarentena!.. #CuarentenaNacional #ConcienciaYCompromiso #15Abr #CoronavirusColombia #YoMeQuedoEnCasa https://t.co/oGcEelDXlU
ElToqueDeDiana,,"#15Abr La falta de comida, gas doméstico, agua potable y el retraso en la entrega de cajas CLAP provocaron una prot… https://t.co/Z4EyW5ypaN"
joelalbertopc,"Isla de Margarita, Venezuela","#15Abr Día 30 de #CuarentenaNacional, 25 #SinAgua y 7 de #AislamientoObligatorio en el Municipio: Se acabaron las r… https://t.co/aNovRgIEJD"
contrapuntovzla,,#15Abr Centro de Derechos Humanos de la UCAB lanzó web sobre situación de migrantes venezolanos en 14 países… https://t.co/ZdSNFR44VN
morenovivaslili,,#15Abr La clave contra el Coronavirus es la prevención. ¡Quédate en casa! ¡Protege tu Salud y la de los tuyos! Tóma… https://t.co/31Qcy8aken
eldiario,"Caracas, Venezuela",#15Abr | 🗺️ La OMS estudiará el impacto de la suspensión del financiamiento de EEUU y los medios para compensarlo.… https://t.co/GhJQtWXxYi
RedRadioVe,Venezuela,#RedRadioVeInforma #15Abr #Actualidad Descubre qué dijo Bill Gates sobre la polémica de la OMS… https://t.co/ilSfdU4G8e
LaPrensaTachira,"San Cristóbal, Venezuela",#15Abr | Retornados que entran al país desde Colombia por el Zulia son trasladados a cuarentena al Centro de Refugi… https://t.co/Hy3jOQV02y
infoenbreves,Caracas,"#15Abr | Denuncian que funcionarios del DGCIM ""agreden a oficiales y presos"" en Ramo Verde https://t.co/2HcZEescOS https://t.co/CKApUoQMIz"
josevrivero,Caracas - Venezuela,"Un excelente video

Dios nos bendiga a todos, tengamos fe, no perdamos la esperanza de que pronto nos volveremos a… https://t.co/qguFU1fo5y"
vivoplaynet,Latinoamérica,"#15Abr Ali Daniels, defensor de DDHH, rechazó la represión hacia ciudadanos en el estado Falcón que protestaban por… https://t.co/gSy7cBb6Lr"
AraaceliBenitez,"Corrientes, Argentina","📆#15Abr Día Mundial del Arte 💕
En honor a un hombre universal: Leonardo Da Vinci, creativo por excelencia.
Es funda… https://t.co/QH0XHSdqnr"
